
🎵11月9日测试有效，此源非内部源！,#genre#
九子天魔（台湾恐怖片）,https://vip1.lz-cdn1.com/20230807/21675_5536174b/index.m3u8
亚种5：血起（罗马尼亚 / 美国恐怖片）,https://vip1.lz-cdn1.com/20230810/21730_d946628c/index.m3u8
人狼恶（加拿大恐怖片）,https://vip.lz-cdn3.com/20230718/20341_a844b3e0/index.m3u8
人皮高跟鞋【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230630/19957_fbb167f3/index.m3u8
人皮高跟鞋【粤语】（香港恐怖片）,https://vip.lz-cdn3.com/20230630/19956_a62b3225/index.m3u8
作恶者（美国恐怖片）,https://v.cdnlz12.com/20230905/9867_cf0c85ae/index.m3u8
你的男友是我的（美国恐怖片）,https://v.cdnlz4.com/20230901/25973_0f18d386/index.m3u8
保姆惊魂夜（西班牙恐怖片）,https://vip1.lz-cdn1.com/20230725/21418_ddc0ddad/index.m3u8
倒忌时（美国恐怖片）,https://vip.lz-cdn3.com/20230827/21349_5d7487d9/index.m3u8
假死寻凶（美国恐怖片）,https://vip1.lz-cdn1.com/20230626/21143_1e40b7fb/index.m3u8
催魂黑胶（墨西哥 / 瑞典恐怖片）,https://vip.lz-cdn12.com/20230726/8879_be16e3f7/index.m3u8
僵尸2013【国语】（香港恐怖片）,https://vip.lz-cdn16.com/20230726/32621_2bd0fafa/index.m3u8
僵尸2013【粤语】（香港恐怖片）,https://vip.lz-cdn16.com/20230726/32622_3d7f4974/index.m3u8
僵尸之夜2004（德国恐怖片）,https://vip.lz-cdn17.com/20230708/22710_b56f4a80/index.m3u8
僵尸乌托邦（马来西亚恐怖片）,https://v.cdnlz12.com/20230905/9877_bfb610e1/index.m3u8
僵尸岛2022（越南恐怖片）,https://vip.lz-cdn3.com/20230629/19939_eaab21b6/index.m3u8
冥绝村（大陆恐怖片）,https://v.cdnlz12.com/20230914/10449_59dcdfda/index.m3u8
净化之时2019(美国恐怖片),https://v.cdnlz11.com/20231219/18759_1fb10f31/index.m3u8
勾魂谷（英国恐怖片）,https://v.cdnlz12.com/20231020/10634_24751f57/index.m3u8
十字架2004(比利时/法国/卢森堡恐怖片),https://v.cdnlz11.com/20231128/18454_ef9e0b2e/index.m3u8
千尸屋2（美国恐怖片）,https://v.cdnlz11.com/20231111/18243_32faf5ad/index.m3u8
千尸屋3（美国恐怖片）,https://v.cdnlz11.com/20231111/18237_27c14f55/index.m3u8
半暹降【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29593_f9bd07d8/index.m3u8
原始狂暴：大脚怪传奇（美国恐怖片）,https://vip.lz-cdn3.com/20230827/21341_4f41c69c/index.m3u8
古镜幽魂（香港恐怖片）,https://v.cdnlz17.com/20231014/29601_38fd1681/index.m3u8
史前巨鳄2（美国恐怖片）,https://v.cdnlz17.com/20231016/29882_3fe4ee1a/index.m3u8
史前巨鳄3（美国恐怖片）,https://v.cdnlz17.com/20231016/29881_ab4518e2/index.m3u8
司汤达综合症（意大利恐怖片）,https://vip.lz-cdn3.com/20230625/19855_8a06fe8e/index.m3u8
同情恶魔（美国恐怖片）,https://vip.lz-cdn12.com/20230731/8962_489ff911/index.m3u8
同步2019(美国恐怖片),https://v.cdnlz11.com/20231217/18735_3be3b51b/index.m3u8
吸血鬼女王2002（澳大利亚 / 美国恐怖片）,https://v.cdnlz11.com/20231107/18158_a2b601be/index.m3u8
咒怨：白老妇（日本恐怖片）,https://vip.lz-cdn16.com/20230725/32578_0708cd61/index.m3u8
咒怨：黑少女（日本恐怖片）,https://vip.lz-cdn16.com/20230725/32579_1ec57c37/index.m3u8
嗜血狂徒（美国恐怖片）,https://vip.lz-cdn17.com/20230708/22712_26ccaab8/index.m3u8
噩梦缠身2003（美国恐怖片）,https://v.cdnlz12.com/20231023/10677_7c063b05/index.m3u8
四人餐桌2003（韩国恐怖片）,https://vip.lz-cdn3.com/20230809/20954_7fb9207c/index.m3u8
回应我（澳大利亚 / 英国恐怖片）,https://v.cdnlz12.com/20230912/10299_8072653b/index.m3u8
回溯迷踪2015（西班牙恐怖片）,https://v.cdnlz12.com/20230911/10213_f7b22dd2/index.m3u8
圣兽学园（日本恐怖片）,https://v.cdnlz16.com/20230908/38298_4277e188/index.m3u8
圣堂风云2000（美国恐怖片）,https://vip.lz-cdn3.com/20230704/20022_a274ae13/index.m3u8
圣餐娃娃的诅咒（西班牙恐怖片）,https://vip.lz-cdn3.com/20230715/20277_cc1174b4/index.m3u8
地狱城（美国恐怖片）,https://v1.cdnlz1.com/20230920/22227_6320d28b/index.m3u8
地狱屋2：阴曹酒店（美国恐怖片）,https://v.cdnlz12.com/20231031/10778_7b191d1b/index.m3u8
地狱屋起源：卡迈克尔庄园（美国恐怖片）,https://v.cdnlz12.com/20231031/10779_2d00cbce/index.m3u8
地狱来的战尸（美国恐怖片）,https://vip.lz-cdn3.com/20230623/19794_f212857c/index.m3u8
地狱游乐园（美国恐怖片）,https://vip.lz-cdn3.com/20230628/19906_d4a638a9/index.m3u8
地狱迪斯科（美国恐怖片）,https://v.cdnlz11.com/20231022/17889_1bb598d3/index.m3u8
地铁惊魂（英国恐怖片）,https://v.cdnlz3.com/20230902/21532_18123649/index.m3u8
坤蒂拉娜3（印度尼西亚恐怖片）,https://v.cdnlz4.com/20231108/26135_36139538/index.m3u8
墓地邂逅2(加拿大恐怖片),https://v.cdnlz17.com/20231125/63081_d0883828/index.m3u8
复仇名册（美国恐怖片）,https://v.cdnlz3.com/20230922/21840_73ce868d/index.m3u8
大家的歌(日本恐怖片),https://v.cdnlz11.com/20231212/18663_6ecf7f66/index.m3u8
大漠之战（大陆恐怖片）,https://vip.lz-cdn3.com/20230705/20037_e2f688af/index.m3u8
天蛾人的预言（美国恐怖片）,https://v1.cdnlz1.com/20231028/23221_e822de62/index.m3u8
失衡凶间之罪与杀【国语】（香港恐怖片）,https://v.cdnlz11.com/20231016/17788_35646a00/index.m3u8
失踪2009（韩国恐怖片）,https://v.cdnlz17.com/20231107/31457_fc94ba25/index.m3u8
失踪之谜1986（美国恐怖片）,https://vip.lzcdn2.com/20230703/26207_32340447/index.m3u8
失魂记忆（美国恐怖片）,https://vip.lz-cdn16.com/20230712/31626_bf51d5d4/index.m3u8
头颅游戏（美国恐怖片）,https://vip.lz-cdn3.com/20230625/19857_ac19d1d2/index.m3u8
夺命小丑（美国恐怖片）,https://v.cdnlz11.com/20231107/18155_bae14ca9/index.m3u8
夺命惊吓（美国恐怖片）,https://v.cdnlz3.com/20230904/21594_3725bcc3/index.m3u8
夺魂（越南恐怖片）,https://vip.lz-cdn3.com/20230817/21172_91780438/index.m3u8
夺魄勾魂【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29596_55260bbe/index.m3u8
奇奇妙妙（韩国恐怖片）,https://vip.lz-cdn12.com/20230721/8867_5ad37b16/index.m3u8
奥黛丽·恩肖的诅咒（加拿大恐怖片）,https://v.cdnlz11.com/20231104/18121_0adad33b/index.m3u8
女孩2021（印度恐怖片）,https://v.cdnlz12.com/20230910/10186_6dcbf7bc/index.m3u8
女族长2018（英国恐怖片）,https://vip1.lz-cdn1.com/20230725/21413_dae73ca3/index.m3u8
奶奶2016（泰国恐怖片）,https://vip1.lz-cdn1.com/20230613/21105_e4b33020/index.m3u8
威尼斯惊魂夜（美国恐怖片）,https://v.cdnlz11.com/20231031/18055_44d79cf3/index.m3u8
守夜人2019(美国恐怖片),https://v.cdnlz11.com/20231216/18720_db486b93/index.m3u8
安息（美国恐怖片）,https://v.cdnlz3.com/20230902/21531_0d98a4c8/index.m3u8
宠物坟场2019（美国恐怖片）,https://v.cdnlz11.com/20231015/17772_83a57fd8/index.m3u8
害怕看不见的人（美国恐怖片）,https://vip.lz-cdn3.com/20230628/19916_4e9b2e6c/index.m3u8
寂静之声2023（意大利恐怖片）,https://vip.lz-cdn12.com/20230828/9640_73561c03/index.m3u8
寂静岭原声（加拿大恐怖片）,https://vip.lz-cdn16.com/20230726/32620_7d80a3e5/index.m3u8
富江1999（日本恐怖片）,https://v.cdnlz3.com/20230919/21745_208a6d5f/index.m3u8
富江3：重生（日本恐怖片）,https://v.cdnlz11.com/20231015/17774_a0e29627/index.m3u8
对抗男孩（美国恐怖片）,https://vip.lz-cdn12.com/20230723/8870_021b6a22/index.m3u8
寻找消失的妹妹（美国恐怖片）,https://vip.lz-cdn3.com/20230817/21133_2f95202a/index.m3u8
尸妖【粤语】（香港恐怖片）,https://vip.lz-cdn3.com/20230709/20128_80b10bdc/index.m3u8
尸家路（香港恐怖片）,https://v.cdnlz17.com/20231014/29619_659639f1/index.m3u8
尸舞(台湾恐怖片),https://v.cdnlz4.com/20231213/26223_9b3eac81/index.m3u8
尸降1991【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230711/20176_c30d1cdd/index.m3u8
尼尼·特豪克（印度尼西亚恐怖片）,https://v.cdnlz4.com/20230901/25977_4a97db2e/index.m3u8
岩洞惊魂（巴西恐怖片）,https://v.cdnlz4.com/20231114/26143_37815b77/index.m3u8
巫蛊之术（墨西哥 / 德国 / 智利恐怖片）,https://v.cdnlz12.com/20230916/10482_9ec4792e/index.m3u8
巫蛊人偶(泰国恐怖片),https://v1.cdnlz1.com/20231129/24249_1b043b66/index.m3u8
幽灵马车1921(瑞典恐怖片),https://v.cdnlz11.com/20231209/18619_3692073e/index.m3u8
幽闭空间2004(泰国恐怖片),https://v.cdnlz11.com/20231216/18721_3751052a/index.m3u8
幽霊VS宇宙人（日本恐怖片）,https://v.cdnlz16.com/20230911/38418_4bd08316/index.m3u8
异形狂飙（美国恐怖片）,https://v1.cdnlz1.com/20230915/22106_ecd3e963/index.m3u8
当邪恶潜伏时（阿根廷 / 美国恐怖片）,https://v.cdnlz11.com/20231028/17982_0cd23110/index.m3u8
彼岸岛2009（韩国恐怖片）,https://vip1.lz-cdn1.com/20230805/21634_207e45c9/index.m3u8
得墨忒耳号的最后航程（美国恐怖片）,https://v.cdnlz16.com/20230907/38039_f75fba78/index.m3u8
忌怪岛（日本恐怖片）,https://v1.cdnlz1.com/20231119/23949_e0f1b1b0/index.m3u8
忧心忡忡2022（立陶宛恐怖片）,https://vip1.lz-cdn1.com/20230804/21614_bddebf2b/index.m3u8
怪物布劳（加拿大恐怖片）,https://v.cdnlz16.com/20230911/38404_54f045b7/index.m3u8
恋恋同路人（法国恐怖片）,https://v.cdnlz4.com/20230920/26057_9ea16ca9/index.m3u8
恐怖之森(日本恐怖片),https://v.cdnlz17.com/20231204/63612_dc80634e/index.m3u8
恐怖之森2(日本恐怖片),https://v.cdnlz17.com/20231204/63610_a088733b/index.m3u8
恐怖之森3(日本恐怖片),https://v.cdnlz17.com/20231204/63611_f6c26e09/index.m3u8
恐怖大妈（日本恐怖片）,https://vip1.lz-cdn1.com/20230724/21392_134364c7/index.m3u8
恐怖幽灵（新西兰 / 美国恐怖片）,https://vip1.lz-cdn1.com/20220417/2360_687634f7/index.m3u8
恐怖异人馆（美国恐怖片）,https://v.cdnlz17.com/20231014/29604_78ffdaf0/index.m3u8
恐怖游泳教练2022（美国恐怖片）,https://vip1.lz-cdn1.com/20230805/21640_256da7c6/index.m3u8
恐怖爆发（日本恐怖片）,https://vip.lz-cdn16.com/20230628/29616_32d97a9b/index.m3u8
恶噬力（美国恐怖片）,https://v.cdnlz4.com/20231121/26161_9120ebec/index.m3u8
恶灵交响曲（加拿大恐怖片）,https://v1.cdnlz1.com/20231102/23344_c2d94232/index.m3u8
恶灵旅店（中国台湾 / 印度尼西亚 / 新加坡恐怖片）,https://vip.lz-cdn3.com/20230825/21293_e41c9b4d/index.m3u8
恶邻来敲门（美国恐怖片）,https://v.cdnlz4.com/20231220/26246_cec1bf55/index.m3u8
恶魔2015（美国恐怖片）,https://v.cdnlz11.com/20231222/18797_62de8cd1/index.m3u8
恶魔们2023（韩国恐怖片）,https://vip1.lz-cdn1.com/20230729/21502_c6daab96/index.m3u8
恶魔修女(美国恐怖片),https://v.cdnlz4.com/20231121/26166_bd00954a/index.m3u8
恶魔咆哮2（美国恐怖片）,https://v.cdnlz3.com/20230902/21534_16552af0/index.m3u8
恶魔咆哮4：预言实现（加拿大恐怖片）,https://v.cdnlz3.com/20230902/21537_d1b15e2b/index.m3u8
恶魔咆哮（美国恐怖片）,https://v.cdnlz3.com/20230902/21535_9dbe814c/index.m3u8
情妇2022（美国恐怖片）,https://vip.lz-cdn12.com/20230826/9574_35fe999c/index.m3u8
惹鬼回路2：轮回再侵（美国恐怖片）,https://v.cdnlz11.com/20231116/18330_d30ed249/index.m3u8
意乱情迷2023（美国恐怖片）,https://vip.lz-cdn3.com/20230827/21372_4cec7705/index.m3u8
感恩节2023（美国恐怖片）,https://v.cdnlz11.com/20231219/18760_8915ea0b/index.m3u8
愤怒的黑人女孩与她的怪物（美国恐怖片）,https://vip.lz-cdn12.com/20230822/9514_389fb7ee/index.m3u8
我们2019（美国恐怖片）,https://v.cdnlz11.com/20231103/18097_be9759f1/index.m3u8
我们之一2017（美国恐怖片）,https://vip.lz-cdn3.com/20230714/20238_9f999e00/index.m3u8
我制服了魔鬼（美国恐怖片）,https://vip.lz-cdn3.com/20230714/20241_0355cab8/index.m3u8
打更人怪谈（大陆恐怖片）,https://vip.lz-cdn3.com/20230727/20627_6363a996/index.m3u8
扣扣事件之古宅魅影（大陆恐怖片）,https://vip1.lz-cdn1.com/20230807/21666_d233336a/index.m3u8
招魂2015（新加坡恐怖片）,https://vip1.lz-cdn1.com/20230812/21766_13c30805/index.m3u8
捉迷藏2005（美国恐怖片）,https://vip.lz-cdn16.com/20230827/37052_aeeb01b0/index.m3u8
捉鬼有限公司【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230612/15599_57ff6b50/index.m3u8
捉鬼有限公司【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230612/15602_2777bde3/index.m3u8
换命天堂（德国恐怖片）,https://vip1.lz-cdn1.com/20230727/21462_2a3c8196/index.m3u8
搭车人2：我在等你来(美国恐怖片),https://v.cdnlz11.com/20231126/18437_7823bc2e/index.m3u8
撞邪先生【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230709/20139_f99cdd46/index.m3u8
撞邪（大陆恐怖片）,https://v.cdnlz2.com/20231125/27021_6009a547/index.m3u8
故事游戏（美国恐怖片）,https://vip1.lz-cdn1.com/20230709/21172_6f076f81/index.m3u8
敦威治恐怖事件（美国恐怖片）,https://vip.lz-cdn16.com/20230630/29744_aee55e3e/index.m3u8
敲2022（恐怖片）,https://vip.lz-cdn3.com/20230611/19500_78ba2f04/index.m3u8
新加坡司令（美国恐怖片）,https://vip.lz-cdn17.com/20230708/22715_be9178c4/index.m3u8
新教（日本恐怖片）,https://vip.lz-cdn3.com/20230628/19899_b3017251/index.m3u8
新死亡列车(加拿大恐怖片),https://v.cdnlz4.com/20231128/26184_e6390baf/index.m3u8
新生，重生（美国恐怖片）,https://v.cdnlz12.com/20230906/9977_5f146494/index.m3u8
旧神（英国恐怖片）,https://vip.lz-cdn12.com/20230804/9054_b5c13488/index.m3u8
明智小五郎美女系列2：浴室的美女（日本恐怖片）,https://vip.lz-cdn16.com/20230815/35180_afcd9be6/index.m3u8
明智小五郎美女系列3：死刑台的美女（日本恐怖片）,https://vip.lz-cdn16.com/20230815/35179_cbf6c9a9/index.m3u8
暗夜鬼叫声（美国恐怖片）,https://vip.lz-cdn16.com/20230712/31625_487306fd/index.m3u8
暗流2：末日天使(法国恐怖片),https://v.cdnlz11.com/20231219/18753_f4b069d4/index.m3u8
暮色渐浓2022（塞尔维亚 / 丹麦 / 保加利亚 / 希腊 / 意大利恐怖片）,https://vip.lz-cdn3.com/20230827/21365_23648fab/index.m3u8
暴怒（法国恐怖片）,https://vip1.lz-cdn1.com/20230621/21136_46ecd864/index.m3u8
替身纸人(大陆恐怖片),https://v1.cdnlz1.com/20231128/24240_482278ee/index.m3u8
最后的吸血鬼2023（美国恐怖片）,https://vip.lz-cdn3.com/20230823/21239_e2cc5df2/index.m3u8
有只僵尸暗恋你【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29627_e6cdb290/index.m3u8
木偶惊魂2023（大陆恐怖片）,https://hd.lz-cdn18.com/20230719/4096_e7c33697/index.m3u8
末世孤行（美国恐怖片）,https://v.cdnlz17.com/20231014/29618_71ec07c2/index.m3u8
杀戮场2016（澳大利亚恐怖片）,https://v.cdnlz11.com/20231101/18070_f01f5ba7/index.m3u8
杀手派对（美国恐怖片）,https://v.cdnlz17.com/20231014/29621_4f9a2add/index.m3u8
极度兽性【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230612/19532_d753c1cb/index.m3u8
林中野兽2014(美国恐怖片),https://v.cdnlz11.com/20231207/18583_0a7c56b0/index.m3u8
柜魔2023（美国恐怖片）,https://vip1.lz-cdn1.com/20230829/22031_0df40e4f/index.m3u8
校园网红惊魂记（比利时恐怖片）,https://v.cdnlz4.com/20231220/26240_0331c15c/index.m3u8
校花诡异事件（大陆恐怖片）,https://vip.lz-cdn3.com/20230707/20079_14a2a0d9/index.m3u8
止水之下（西班牙恐怖片）,https://v.cdnlz11.com/20231223/18808_4ae22537/index.m3u8
死亡之屋2003（德国 / 美国 / 加拿大恐怖片）,https://v.cdnlz11.com/20231123/18390_cca28a24/index.m3u8
死亡低语2019(印度尼西亚 / 韩国恐怖片),https://vip.lzcdn2.com/20220605/8527_4d2c9163/index.m3u8
死亡修女（西班牙恐怖片）,https://v.cdnlz11.com/20231027/17967_e57765a1/index.m3u8
死亡笔记4：点亮新世界（日本恐怖片）,https://v.cdnlz17.com/20231124/62929_33de76be/index.m3u8
死神之吻（意大利恐怖片）,https://v.cdnlz16.com/20230911/38414_b419350f/index.m3u8
毒蛊【国语】（香港恐怖片）,https://v.cdnlz16.com/20230911/38406_4b333fd8/index.m3u8
洗礼1996（日本恐怖片）,https://vip.lz-cdn3.com/20230612/19518_d64b8d56/index.m3u8
流沙2023（哥伦比亚恐怖片）,https://vip1.lz-cdn1.com/20230720/21333_128d1f56/index.m3u8
涅槃咒(越南恐怖片),https://v.cdnlz4.com/20231205/26195_3d35a74c/index.m3u8
淡季2021（美国恐怖片）,https://v.cdnlz12.com/20230913/10348_557034d8/index.m3u8
深层恐惧2003（美国恐怖片）,https://v.cdnlz12.com/20231021/10662_04044fe1/index.m3u8
深林诡事（大陆恐怖片）,https://v.cdnlz17.com/20231023/30614_4366a473/index.m3u8
深陷恐惧（比利时恐怖片）,https://v.cdnlz4.com/20230901/25968_1b085951/index.m3u8
湘西诡案（大陆恐怖片）,https://v.cdnlz12.com/20230913/10377_b9947729/index.m3u8
火车2012（韩国恐怖片）,https://vip.lz-cdn16.com/20230827/37038_e7e1078e/index.m3u8
灵幻小姐【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29610_227f619f/index.m3u8
灵异骇客1999（美国恐怖片）,https://vip1.lz-cdn1.com/20230805/21646_74867518/index.m3u8
灵魂刺杀令2023（美国恐怖片）,https://vip1.lz-cdn1.com/20230628/21155_b006a949/index.m3u8
煤气灯（印度恐怖片）,https://vip.lz-cdn4.com/20230810/25958_c339ba11/index.m3u8
爱宠2016（西班牙恐怖片）,https://vip.lz-cdn12.com/20230826/9566_661f3e8b/index.m3u8
犬牙交错(西班牙恐怖片),https://v.cdnlz4.com/20231217/26231_b283a418/index.m3u8
狂暴活尸夜（英国恐怖片）,https://vip.lz-cdn17.com/20230708/22711_b2d628b3/index.m3u8
狂犬惊魂（美国恐怖片）,https://v.cdnlz11.com/20231103/18105_affa8997/index.m3u8
独立候选人（美国恐怖片）,https://v.cdnlz4.com/20231104/26115_b7002292/index.m3u8
猛鬼203号房（美国恐怖片）,https://v.cdnlz4.com/20230901/25972_4bca00ed/index.m3u8
猛鬼出笼（香港恐怖片）,https://v.cdnlz17.com/20231014/29615_8c3ea444/index.m3u8
猛鬼医院（香港恐怖片）,https://v.cdnlz17.com/20231014/29616_f97cd9b2/index.m3u8
猛鬼屋1999（美国恐怖片）,https://v.cdnlz3.com/20230923/21846_1d312ef2/index.m3u8
猛鬼山坟2【国语】（香港恐怖片）,https://v.cdnlz17.com/20231012/29397_fff1a89c/index.m3u8
猛鬼诺言（香港恐怖片）,https://v.cdnlz17.com/20231014/29614_b8fa41e5/index.m3u8
猛鬼迫人【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29613_c8b2cf27/index.m3u8
猛鬼霸王花【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230829/25524_d96cc5b4/index.m3u8
猛鬼霸王花【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230829/25525_dfbab1a1/index.m3u8
猫妖2017（加拿大恐怖片）,https://v.cdnlz3.com/20230904/21606_6ac5c0fc/index.m3u8
玉米地的小孩2023（美国恐怖片）,https://vip1.lz-cdn1.com/20230619/21123_74fea70f/index.m3u8
玩偶屋2023（美国恐怖片）,https://v1.cdnlz1.com/20231024/23102_5ef390ee/index.m3u8
甘草叉（美国恐怖片）,https://v.cdnlz12.com/20231020/10633_474ff519/index.m3u8
生化特警之丧尸任务【国语】（香港恐怖片）,https://v.cdnlz17.com/20231012/29399_cea1dfa6/index.m3u8
电梯游戏（美国恐怖片）,https://v.cdnlz11.com/20231105/18137_effd00a6/index.m3u8
病毒32（阿根廷 / 乌拉圭恐怖片）,https://v.cdnlz2.com/20231119/26831_d60c9b1c/index.m3u8
瘦到死（美国恐怖片）,https://vip.lz-cdn3.com/20230612/19524_d826a211/index.m3u8
瘦长鬼影（美国恐怖片）,https://v.cdnlz12.com/20230913/10373_29d82056/index.m3u8
登帕卡农（泰国恐怖片）,https://vip1.lz-cdn1.com/20230824/21971_cab668cf/index.m3u8
白色杀机2（美国恐怖片）,https://v.cdnlz3.com/20230902/21545_f1c3b23a/index.m3u8
白色杀机（美国恐怖片）,https://v.cdnlz3.com/20230902/21544_810c2630/index.m3u8
白车惊魂（美国恐怖片）,https://vip.lz-cdn16.com/20230630/29743_90843061/index.m3u8
看不见的他们(大陆恐怖片),https://v.cdnlz11.com/20231216/18726_f4ddb8dd/index.m3u8
看谁在尖叫（美国恐怖片）,https://v.cdnlz3.com/20230902/21539_8c7d9639/index.m3u8
眠2023（韩国恐怖片）,https://v1.cdnlz1.com/20231019/22970_41bc1b8a/index.m3u8
睡枕派对大屠杀（美国恐怖片）,https://vip.lz-cdn3.com/20230630/19958_c21c2f91/index.m3u8
碰撞2022（美国恐怖片）,https://vip1.lz-cdn1.com/20230628/21154_a9abb5c3/index.m3u8
祭品（美国恐怖片）,https://vip.lz-cdn4.com/20230810/25954_d226b3a2/index.m3u8
禁入鬼门关（美国恐怖片）,https://v.cdnlz3.com/20230919/21683_565db468/index.m3u8
禁止尖叫（美国恐怖片）,https://v1.cdnlz1.com/20230915/22075_3026f720/index.m3u8
禁锢之塔2022（法国恐怖片）,https://v.cdnlz12.com/20231021/10663_fe36724f/index.m3u8
科学怪鱼(美国恐怖片),https://v.cdnlz11.com/20231128/18456_fad6f751/index.m3u8
穿梭玉女降（香港恐怖片）,https://v.cdnlz17.com/20231014/29597_8d3da44f/index.m3u8
窃劫复仇2022（美国恐怖片）,https://vip1.lz-cdn1.com/20230810/21726_a13042c2/index.m3u8
窥镜（美国恐怖片）,https://vip1.lz-cdn1.com/20230724/21390_73961e14/index.m3u8
童使（日本恐怖片）,https://vip1.lz-cdn1.com/20230819/21904_81ba9339/index.m3u8
笔仙（韩国恐怖片）,https://v.cdnlz17.com/20231106/31455_5c76f337/index.m3u8
第七幻象2：重返阴阳界（美国恐怖片）,https://vip.lz-cdn12.com/20230830/9713_e143ed9f/index.m3u8
第三类终结者（美国恐怖片）,https://v.cdnlz12.com/20230913/10385_ed1dfed3/index.m3u8
篝火故事1997（美国恐怖片）,https://v.cdnlz3.com/20230904/21590_26953396/index.m3u8
粉笔地牢（西班牙恐怖片）,https://v1.cdnlz1.com/20231019/22953_8c13d767/index.m3u8
索命咒（美国恐怖片）,https://v.cdnlz12.com/20230912/10287_66283cf6/index.m3u8
红杉林杀人魔（美国恐怖片）,https://v.cdnlz17.com/20231104/31360_0fcc279c/index.m3u8
红眼航班（美国恐怖片）,https://vip.lz-cdn3.com/20230625/19836_d6b9bcaf/index.m3u8
红衣小女孩(台湾恐怖片),https://v.cdnlz11.com/20231206/18576_0fb78560/index.m3u8
红衣小女孩2(台湾恐怖片),https://v.cdnlz11.com/20231206/18577_3aff7d74/index.m3u8
给我讲个恐怖故事（美国恐怖片）,https://v.cdnlz12.com/20230913/10364_db40f20c/index.m3u8
缪斯2017（美国恐怖片）,https://vip1.lz-cdn1.com/20230811/21744_c1ab8794/index.m3u8
美人鱼旅馆（意大利 / 西班牙恐怖片）,https://v.cdnlz17.com/20231014/29611_5e3ac67a/index.m3u8
美国黑骇客(美国恐怖片),https://v.cdnlz4.com/20231128/26177_8ff5512f/index.m3u8
美狄亚的诅咒2023（俄罗斯恐怖片）,https://vip1.lz-cdn1.com/20230724/21405_68fcfd4e/index.m3u8
胆破心惊（美国恐怖片）,https://vip.lz-cdn3.com/20230627/19894_a1f463a8/index.m3u8
胎儿驱魔（美国恐怖片）,https://vip1.lz-cdn1.com/20230725/21415_d9cc407f/index.m3u8
至死不渝的爱（日本恐怖片）,https://v.cdnlz16.com/20230911/38417_8edc1cea/index.m3u8
致命录像带85（美国恐怖片）,https://v.cdnlz11.com/20231009/17711_c291ce00/index.m3u8
致命真相2016（俄罗斯恐怖片）,https://vip.lz-cdn12.com/20230820/9423_e9c7e8b1/index.m3u8
茅山学堂1986【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20230808/21699_2413bbe5/index.m3u8
薰衣草2016（加拿大恐怖片）,https://vip.lz-cdn3.com/20230623/19787_7fe80e75/index.m3u8
蜘蛛灾2（美国恐怖片）,https://v1.cdnlz1.com/20231010/22583_4032173a/index.m3u8
蝙蝠1999（美国恐怖片）,https://v.cdnlz3.com/20230921/21775_aa618ff1/index.m3u8
血之轨迹（瑞典 / 美国恐怖片）,https://vip.lz-cdn16.com/20230628/29630_051002d6/index.m3u8
血忌（马来西亚恐怖片）,https://vip.lz-cdn3.com/20230623/19784_db11d60c/index.m3u8
血色夫妻（美国恐怖片）,https://vip.lz-cdn16.com/20230712/31628_4d9dd413/index.m3u8
血鹦鹉【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230823/21237_72839990/index.m3u8
行尸之惧：462航班（美国恐怖片）,https://vip.lz-cdn16.com/20230723/32503_4e3d35f3/index.m3u8
衰鬼抓狂-惊魂今晚夜【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230709/20130_3b562a3f/index.m3u8
裂口女2（日本恐怖片）,https://vip.lz-cdn16.com/20230628/29734_effa5946/index.m3u8
见鬼2【国语】（香港恐怖片）,https://v.cdnlz11.com/20231019/17848_29defc33/index.m3u8
见鬼【国语】（香港恐怖片）,https://v.cdnlz11.com/20231019/17847_08f6e9a4/index.m3u8
解剖学教室2007（韩国恐怖片）,https://vip.lz-cdn3.com/20230809/20955_e0494d56/index.m3u8
路西法2021（奥地利恐怖片）,https://v.cdnlz2.com/20231118/26667_021114e4/index.m3u8
身在其中2007（法国恐怖片）,https://vip1.lz-cdn1.com/20230805/21643_0db278bf/index.m3u8
边陲(美国恐怖片),https://v.cdnlz17.com/20231205/63659_011033d0/index.m3u8
邪1980【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230711/20167_b9f1cbaa/index.m3u8
邪咒（香港恐怖片）,https://v.cdnlz17.com/20231014/29624_42f4f9d1/index.m3u8
酒吧（西班牙恐怖片）,https://vip.lz-cdn17.com/20230818/25219_ceea3e4a/index.m3u8
野兽的本性（美国恐怖片）,https://vip.lz-cdn3.com/20230611/19488_849e0ff2/index.m3u8
